RIF40_NUM_DENOM_ERRORS,N_FDW_ROWTEST_PASSED,,"<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_NUM_DENOM_ERRORS&column_name_hide=N_FDW_ROWTEST_PASSED&11owner_hide=RIF40&11table_name_hide=RIF40_NUM_DENOM_ERRORS&11column_name_hide=N_FDW_ROWTEST_PASSED&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=N_FDW_ROWTEST_PASSED&01grp=N_FDW_ROWTEST_PASSED\" name=\"web_column_rif40_rif40_num_denom_errors_n_fdw_rowtest_passed\" title=\"Describe N_FDW_ROWTEST_PASSED [NUMBER(1)]\">N_FDW_ROWTEST_PASSED</a>",NULL,NUMBER(1),RIF numerator foreign data wrappers table date FDW table created (or attempted to be).
RIF40_NUM_DENOM_ERRORS,N_NUM_DENOM_VALIDATED,,"<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_NUM_DENOM_ERRORS&column_name_hide=N_NUM_DENOM_VALIDATED&11owner_hide=RIF40&11table_name_hide=RIF40_NUM_DENOM_ERRORS&11column_name_hide=N_NUM_DENOM_VALIDATED&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=N_NUM_DENOM_VALIDATED&01grp=N_NUM_DENOM_VALIDATED\" name=\"web_column_rif40_rif40_num_denom_errors_n_num_denom_validated\" title=\"Describe N_NUM_DENOM_VALIDATED [NUMBER(22)]\">N_NUM_DENOM_VALIDATED</a>",NULL,NUMBER(22),Numerator rif40_num_denom_validate() output. Additional field added to Postgres version.
RIF40_OPCS4,OPCS4_1CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OPCS4</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&column_name_hide=OPCS4_1CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&11column_name_hide=OPCS4_1CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=OPCS4_1CHAR&01grp=OPCS4_1CHAR\" name=\"web_column_rif40_rif40_opcs4_opcs4_1char\" title=\"Describe OPCS4_1CHAR [VARCHAR2(20)]\">OPCS4_1CHAR</a>",NULL,VARCHAR2(20),OPCS4 chapter
RIF40_OPCS4,OPCS4_3CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OPCS4</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&column_name_hide=OPCS4_3CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&11column_name_hide=OPCS4_3CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=OPCS4_3CHAR&01grp=OPCS4_3CHAR\" name=\"web_column_rif40_rif40_opcs4_opcs4_3char\" title=\"Describe OPCS4_3CHAR [VARCHAR2(3)]\">OPCS4_3CHAR</a>",NULL,VARCHAR2(3),3 Character OPCS4 code
RIF40_OPCS4,OPCS4_4CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OPCS4</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&column_name_hide=OPCS4_4CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&11column_name_hide=OPCS4_4CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=OPCS4_4CHAR&01grp=OPCS4_4CHAR\" name=\"web_column_rif40_rif40_opcs4_opcs4_4char\" title=\"Describe OPCS4_4CHAR [VARCHAR2(4)]\">OPCS4_4CHAR</a>",NULL,VARCHAR2(4),4 Character OPCS4 code
RIF40_OPCS4,TEXT_1CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OPCS4</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&column_name_hide=TEXT_1CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&11column_name_hide=TEXT_1CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=TEXT_1CHAR&01grp=TEXT_1CHAR\" name=\"web_column_rif40_rif40_opcs4_text_1char\" title=\"Describe TEXT_1CHAR [VARCHAR2(250)]\">TEXT_1CHAR</a>",NULL,VARCHAR2(250),OPCS4 chapter textual description
RIF40_OPCS4,TEXT_3CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OPCS4</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&column_name_hide=TEXT_3CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&11column_name_hide=TEXT_3CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=TEXT_3CHAR&01grp=TEXT_3CHAR\" name=\"web_column_rif40_rif40_opcs4_text_3char\" title=\"Describe TEXT_3CHAR [VARCHAR2(250)]\">TEXT_3CHAR</a>",NULL,VARCHAR2(250),3 Character OPCS4 textual description
RIF40_OPCS4,TEXT_4CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OPCS4</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OPCS4&column_name_hide=TEXT_4CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OPCS4&11column_name_hide=TEXT_4CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=TEXT_4CHAR&01grp=TEXT_4CHAR\" name=\"web_column_rif40_rif40_opcs4_text_4char\" title=\"Describe TEXT_4CHAR [VARCHAR2(250)]\">TEXT_4CHAR</a>",NULL,VARCHAR2(250),4 Character OPCS4 textual description
RIF40_OUTCOMES,CURRENT_DESCRIPTION_1CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_DESCRIPTION_1CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_DESCRIPTION_1CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_DESCRIPTION_1CHAR&01grp=CURRENT_DESCRIPTION_1CHAR\" name=\"web_column_rif40_rif40_outcomes_current_description_1char\" title=\"Describe CURRENT_DESCRIPTION_1CHAR [VARCHAR2(250)]\">CURRENT_DESCRIPTION_1CHAR</a>",NULL,VARCHAR2(250),Field name contianing descriptions for current version 1 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_DESCRIPTION_2CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_DESCRIPTION_2CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_DESCRIPTION_2CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_DESCRIPTION_2CHAR&01grp=CURRENT_DESCRIPTION_2CHAR\" name=\"web_column_rif40_rif40_outcomes_current_description_2char\" title=\"Describe CURRENT_DESCRIPTION_2CHAR [VARCHAR2(250)]\">CURRENT_DESCRIPTION_2CHAR</a>",NULL,VARCHAR2(250),Field name contianing descriptions for current version 2 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_DESCRIPTION_3CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_DESCRIPTION_3CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_DESCRIPTION_3CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_DESCRIPTION_3CHAR&01grp=CURRENT_DESCRIPTION_3CHAR\" name=\"web_column_rif40_rif40_outcomes_current_description_3char\" title=\"Describe CURRENT_DESCRIPTION_3CHAR [VARCHAR2(250)]\">CURRENT_DESCRIPTION_3CHAR</a>",NULL,VARCHAR2(250),Field name contianing descriptions for current version 3 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_DESCRIPTION_4CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_DESCRIPTION_4CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_DESCRIPTION_4CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_DESCRIPTION_4CHAR&01grp=CURRENT_DESCRIPTION_4CHAR\" name=\"web_column_rif40_rif40_outcomes_current_description_4char\" title=\"Describe CURRENT_DESCRIPTION_4CHAR [VARCHAR2(250)]\">CURRENT_DESCRIPTION_4CHAR</a>",NULL,VARCHAR2(250),Field name contianing descriptions for current version 4 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_DESCRIPTION_5CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_DESCRIPTION_5CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_DESCRIPTION_5CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_DESCRIPTION_5CHAR&01grp=CURRENT_DESCRIPTION_5CHAR\" name=\"web_column_rif40_rif40_outcomes_current_description_5char\" title=\"Describe CURRENT_DESCRIPTION_5CHAR [VARCHAR2(250)]\">CURRENT_DESCRIPTION_5CHAR</a>",NULL,VARCHAR2(250),Field name contianing descriptions for current version 5 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_LOOKUP_TABLE,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_LOOKUP_TABLE&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_LOOKUP_TABLE&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_LOOKUP_TABLE&01grp=CURRENT_LOOKUP_TABLE\" name=\"web_column_rif40_rif40_outcomes_current_lookup_table\" title=\"Describe CURRENT_LOOKUP_TABLE [VARCHAR2(30)]\">CURRENT_LOOKUP_TABLE</a>",NULL,VARCHAR2(30),"Current lookup table, e.g. RIF40_ICD10. If this is NULL there is no lookup table"
RIF40_OUTCOMES,CURRENT_SUB_VERSION,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_SUB_VERSION&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_SUB_VERSION&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_SUB_VERSION&01grp=CURRENT_SUB_VERSION\" name=\"web_column_rif40_rif40_outcomes_current_sub_version\" title=\"Describe CURRENT_SUB_VERSION [VARCHAR2(20)]\">CURRENT_SUB_VERSION</a>",NULL,VARCHAR2(20),"Current Sub Version, e.g. 11th Revision - 2010"
RIF40_OUTCOMES,CURRENT_VALUE_1CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_VALUE_1CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_VALUE_1CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_VALUE_1CHAR&01grp=CURRENT_VALUE_1CHAR\" name=\"web_column_rif40_rif40_outcomes_current_value_1char\" title=\"Describe CURRENT_VALUE_1CHAR [VARCHAR2(30)]\">CURRENT_VALUE_1CHAR</a>",NULL,VARCHAR2(30),Field name containing values for current version 1 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_VALUE_2CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_VALUE_2CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_VALUE_2CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_VALUE_2CHAR&01grp=CURRENT_VALUE_2CHAR\" name=\"web_column_rif40_rif40_outcomes_current_value_2char\" title=\"Describe CURRENT_VALUE_2CHAR [VARCHAR2(30)]\">CURRENT_VALUE_2CHAR</a>",NULL,VARCHAR2(30),Field name containing values for current version 2 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_VALUE_3CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_VALUE_3CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_VALUE_3CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_VALUE_3CHAR&01grp=CURRENT_VALUE_3CHAR\" name=\"web_column_rif40_rif40_outcomes_current_value_3char\" title=\"Describe CURRENT_VALUE_3CHAR [VARCHAR2(30)]\">CURRENT_VALUE_3CHAR</a>",NULL,VARCHAR2(30),Field name containing values for current version 3 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_VALUE_4CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_VALUE_4CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_VALUE_4CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_VALUE_4CHAR&01grp=CURRENT_VALUE_4CHAR\" name=\"web_column_rif40_rif40_outcomes_current_value_4char\" title=\"Describe CURRENT_VALUE_4CHAR [VARCHAR2(30)]\">CURRENT_VALUE_4CHAR</a>",NULL,VARCHAR2(30),Field name containing values for current version 4 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_VALUE_5CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_VALUE_5CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_VALUE_5CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_VALUE_5CHAR&01grp=CURRENT_VALUE_5CHAR\" name=\"web_column_rif40_rif40_outcomes_current_value_5char\" title=\"Describe CURRENT_VALUE_5CHAR [VARCHAR2(30)]\">CURRENT_VALUE_5CHAR</a>",NULL,VARCHAR2(30),Field name containing values for current version 5 character code (may be NULL)
RIF40_OUTCOMES,CURRENT_VERSION,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=CURRENT_VERSION&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=CURRENT_VERSION&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=CURRENT_VERSION&01grp=CURRENT_VERSION\" name=\"web_column_rif40_rif40_outcomes_current_version\" title=\"Describe CURRENT_VERSION [VARCHAR2(20)]\">CURRENT_VERSION</a>",NOT NULL,VARCHAR2(20),"Current Version, e.g 10 for ICD"
RIF40_OUTCOMES,OUTCOME_DESCRIPTION,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=OUTCOME_DESCRIPTION&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=OUTCOME_DESCRIPTION&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=OUTCOME_DESCRIPTION&01grp=OUTCOME_DESCRIPTION\" name=\"web_column_rif40_rif40_outcomes_outcome_description\" title=\"Describe OUTCOME_DESCRIPTION [VARCHAR2(250)]\">OUTCOME_DESCRIPTION</a>",NOT NULL,VARCHAR2(250),Outcome Description
RIF40_OUTCOMES,OUTCOME_TYPE,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=OUTCOME_TYPE&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=OUTCOME_TYPE&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=OUTCOME_TYPE&01grp=OUTCOME_TYPE\" name=\"web_column_rif40_rif40_outcomes_outcome_type\" title=\"Describe OUTCOME_TYPE [VARCHAR2(20)]\">OUTCOME_TYPE</a>",NOT NULL,VARCHAR2(20),"Outcome type: ICD, ICD-0 or OPCS"
RIF40_OUTCOMES,PREVIOUS_DESCRIPTION_1CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=PREVIOUS_DESCRIPTION_1CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=PREVIOUS_DESCRIPTION_1CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=PREVIOUS_DESCRIPTION_1CHAR&01grp=PREVIOUS_DESCRIPTION_1CHAR\" name=\"web_column_rif40_rif40_outcomes_previous_description_1char\" title=\"Describe PREVIOUS_DESCRIPTION_1CHAR [VARCHAR2(250)]\">PREVIOUS_DESCRIPTION_1CHAR</a>",NULL,VARCHAR2(250),Field name contianing descriptions for previous version 1 character code (may be NULL)
RIF40_OUTCOMES,PREVIOUS_DESCRIPTION_2CHAR,"<a href=\"?vproc=web_common.display_table&00tab=web_desc&00flt=column_name_href&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&01str=1&01idx=1&01vws=1&01syn=1&01grt=1&01grc=1&01aud=1&01aus=1\" name=\"web_desc\" title=\"Describe TABLE\">RIF40_OUTCOMES</a>","<a href=\"?vproc=web_common.display_table&00tab=web_column&owner_hide=RIF40&table_name_hide=RIF40_OUTCOMES&column_name_hide=PREVIOUS_DESCRIPTION_2CHAR&11owner_hide=RIF40&11table_name_hide=RIF40_OUTCOMES&11column_name_hide=PREVIOUS_DESCRIPTION_2CHAR&01grt=1&01grc=1&01fga=1&01fgac=1&01aud=1&01aus=1&01hst=PREVIOUS_DESCRIPTION_2CHAR&01grp=PREVIOUS_DESCRIPTION_2CHAR\" name=\"web_column_rif40_rif40_outcomes_previous_description_2char\" title=\"Describe PREVIOUS_DESCRIPTION_2CHAR [VARCHAR2(250)]\">PREVIOUS_DESCRIPTION_2CHAR</a>",NULL,VARCHAR2(250),Field name contianing descriptions for previous version 2 character code (may be NULL)
